name,price,modules,price_per_gb,color,first_word_latency,cas_latency,ddr_gen,mhz
Crucial Ballistix Elite 32 GB,,"4,8",,Black,9.0,18.0,4,4000
Mushkin Redline 16 GB,71.78,"2,8",4.486,Red / Silver,10.0,16.0,4,3200
TEAMGROUP T-Force Dark 16 GB,,"2,8",,Red / Black,10.0,16.0,4,3200
Kingston HyperX Fury RGB 64 GB,,"4,16",,Black,10.0,16.0,4,3200
Kingston HyperX Fury RGB 32 GB,,"2,16",,Black,9.233,16.0,4,3466
Corsair Vengeance RGB Pro 16 GB,,"2,8",,Black,7.826,18.0,4,4600
Corsair Vengeance LPX 64 GB,,"2,32",,Black / Yellow,10.0,15.0,4,3000
G.Skill Trident Z RGB 64 GB,,"4,16",,Black,8.889,16.0,4,3600
Corsair Vengeance RGB Pro 64 GB,,"2,32",,Black,12.003,16.0,4,2666
Corsair Vengeance LPX 16 GB,,"2,8",,Black / Yellow,11.111,20.0,4,3600
Crucial Ballistix 32 GB,,"2,16",,Black,10.0,15.0,4,3000
Crucial Ballistix 64 GB,,"2,32",,White,10.0,16.0,4,3200
Crucial Ballistix 32 GB,,"2,16",,White,12.003,16.0,4,2666
Crucial Ballistix 64 GB,,"2,32",,Black,8.889,16.0,4,3600
Crucial Ballistix RGB 64 GB,,"2,32",,White,8.889,16.0,4,3600
TEAMGROUP T-Force Dark Z 16 GB,,"2,8",,Silver,10.0,18.0,4,3600
Kingston HyperX Fury 128 GB,,"4,32",,Black,10.0,16.0,4,3200
V-Color Prism RGB 16 GB,,"2,8",,Black / Silver,10.0,16.0,4,3200
G.Skill Trident Z RGB 128 GB,,"4,32",,Black,13.503,18.0,4,2666
Antec Katana RGB 16 GB,100.07,"2,8",6.254,Black,10.0,16.0,4,3200
Thermaltake TOUGHRAM RGB 64 GB,,"2,32",,Black,10.0,18.0,4,3600
G.Skill Ripjaws V 32 GB,,"2,16",,Black,8.0,16.0,4,4000
G.Skill Trident Z RGB 32 GB,,"2,16",,Black,7.97,17.0,4,4266
G.Skill Ripjaws V 16 GB,,"2,8",,Black,7.273,16.0,4,4400
Timetec 75TT32NU2R8-16GK2 32 GB,,"2,16",,Black,10.0,16.0,4,3200
G.Skill Trident Z RGB 64 GB,,"4,16",,Black,7.778,14.0,4,3600
TEAMGROUP T-Force Vulcan Z 8 GB,,"1,8",,Red / Black,10.0,18.0,4,3600
G.Skill Trident Z Royal 32 GB,,"2,16",,Silver,7.778,14.0,4,3600
Kingston ValueRAM 16 GB,,"1,16",,Green,13.75,22.0,4,3200
Kingston HyperX Fury 64 GB,,"4,16",,Black,12.003,16.0,4,2666
Kingston HyperX Fury 64 GB,,"4,16",,Black,10.0,18.0,4,3600
Apacer AU 8 GB,,"1,8",,Black,14.065,15.0,4,2133
TEAMGROUP T-Force Xtreem ARGB 16 GB,98.12,"2,8",6.133,White,10.0,16.0,4,3200
Corsair Dominator Platinum RGB 32 GB,,"2,16",,White,14.615,38.0,5,5200
G.Skill Trident Z5 32 GB,,"2,16",,Black / Silver,12.0,36.0,5,6000
Acer Predator Apollo RGB 16 GB,,"2,8",,Silver / Black,10.0,16.0,4,3200
G.Skill Trident Z Royal 64 GB,,"2,32",,Gold,8.636,19.0,4,4400
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"2,16",,Black,15.385,40.0,5,5200
G.Skill Ripjaws V 128 GB,,"8,16",,Black,7.778,14.0,4,3600
G.Skill Trident Z Royal 256 GB,,"8,32",,Silver,8.75,14.0,4,3200
G.Skill Trident Z Royal 256 GB,,"8,32",,Gold,8.75,14.0,4,3200
HP V10 RGB 16 GB,,"2,8",,Silver / Black,8.75,14.0,4,3200
HP V8 RGB 32 GB,,"2,16",,Black / Silver,10.0,18.0,4,3600
Kingston FURY Renegade 16 GB,,"1,16",,Black,8.889,16.0,4,3600
GeIL Orion RGB AMD Edition 16 GB,,"2,8",,Gray,10.0,18.0,4,3600
GeIL Orion AMD Edition 32 GB,,"2,16",,Red,10.0,18.0,4,3600
GeIL Orion AMD Edition 32 GB,,"2,16",,Gray,10.0,16.0,4,3200
ADATA XPG LANCER RGB 16 GB,,"1,16",,Black,13.333,40.0,5,6000
Addlink Spider X4 32 GB,,"2,16",,Black,10.0,16.0,4,3200
TEAMGROUP T-Force Vulcan Z 16 GB,,"1,16",,Red,10.0,18.0,4,3600
TEAMGROUP T-Force Delta RGB 16 GB,,"1,16",,White,10.667,16.0,4,3000
TEAMGROUP T-Force Delta RGB 16 GB,,"2,8",,White,7.778,14.0,4,3600
TEAMGROUP T-Force Delta RGB 32 GB,,"2,16",,White,7.778,14.0,4,3600
Kingston FURY Renegade 64 GB,,"4,16",,Black,9.752,13.0,4,2666
Kingston FURY Renegade 16 GB,,"2,8",,Black,9.752,13.0,4,2666
G.Skill Trident Z5 RGB 64 GB,,"2,32",,Black,12.857,36.0,5,5600
G.Skill Trident Z5 RGB 32 GB,,"2,16",,Black,13.846,36.0,5,5200
G.Skill Trident Z5 RGB 32 GB,,"2,16",,Black,15.385,40.0,5,5200
Kingston ValueRAM 16 GB,69.95,"2,8",4.372,,16.667,40.0,5,4800
G.Skill Ripjaws S5 32 GB,,"2,16",,Black,10.769,28.0,5,5200
Lexar Hades RGB 32 GB,,"2,16",,Black,10.0,18.0,4,3600
V-Color SKYWALKER PLUS 32 GB,,"2,16",,White,10.0,16.0,4,3200
TEAMGROUP Elite 16 GB,,"1,16",,Black,14.065,15.0,4,2133
TEAMGROUP Elite 32 GB,,"2,16",,Black,13.333,16.0,4,2400
TEAMGROUP T-Force Xtreem 16 GB,,"2,8",,Black / White,8.251,22.0,4,5333
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"1,16",,Black / Gold,10.91,16.0,4,2933
ADATA XPG SPECTRIX D50 32 GB,,"2,16",,Black,10.0,18.0,4,3600
ADATA XPG SPECTRIX D50 32 GB,,"4,8",,Black,10.0,16.0,4,3200
Mushkin Redline Lumina 64 GB,,"2,32",,White,8.75,14.0,4,3200
Mushkin Redline Lumina 32 GB,150.68,"2,16",4.709,White,10.0,18.0,4,3600
Mushkin Redline Lumina 16 GB,57.37,"2,8",3.586,White,10.0,18.0,4,3600
G.Skill Trident Z RGB 64 GB,679.0,"8,8",10.609,,8.889,16.0,4,3600
G.Skill F4-3600C16Q2-64GTZKK 64 GB,425.81,"8,8",6.653,Black,8.889,16.0,4,3600
G.Skill Trident Z Neo 128 GB,,"8,16",,Black / White,7.778,14.0,4,3600
G.Skill Trident Z RGB (For AMD) 128 GB,,"8,16",,Black,9.547,14.0,4,2933
HP V6 16 GB,,"2,8",,Blue,10.667,16.0,4,3000
Corsair Dominator Platinum RGB 32 GB,,"2,16",,Black,12.0,36.0,5,6000
Patriot Viper Venom RGB 32 GB,,"2,16",,Black,10.667,16.0,4,3000
Patriot Viper Venom RGB 32 GB,,"2,16",,Black,9.444,17.0,4,3600
Silicon Power XPOWER Turbine 16 GB,,"1,16",,Blue / Black,10.0,16.0,4,3200
Silicon Power SP016GBLFU213B02 16 GB,,"1,16",,,14.065,15.0,4,2133
G.Skill Trident Z5 RGB 64 GB,,"2,32",,Black,10.667,32.0,5,6000
TEAMGROUP Night Hawk RGB Gen 2 64 GB,,"2,32",,Black,10.0,16.0,4,3200
Thermaltake TOUGHRAM XG RGB 16 GB,174.98,"2,8",10.936,Black / Silver,9.5,19.0,4,4000
Corsair Vengeance RGB 32 GB,,"2,16",,Black / Gray,12.857,36.0,5,5600
Neo Forza MARS 64 GB,,"2,32",,Gray / Black,10.0,18.0,4,3600
TEAMGROUP Elite Plus 16 GB,,"1,16",,Black,16.154,42.0,5,5200
TEAMGROUP Elite 32 GB,,"2,16",,Black,16.0,48.0,5,6000
OLOy Blade RGB 32 GB,,"2,16",,Platinum,13.846,36.0,5,5200
OLOy Blade 32 GB,,"2,16",,Black,10.0,32.0,5,6400
TEAMGROUP Elite 32 GB,,"2,16",,Black,16.154,42.0,5,5200
Timetec PINNACLE Konduit 64 GB,,"2,32",,White,10.0,16.0,4,3200
PROXMEM KERBEROS TUF 32 GB,,"2,16",,Black / Silver,10.0,30.0,5,6000
Thermaltake TOUGHRAM RC 32 GB,,"2,16",,Black,12.857,36.0,5,5600
G.Skill Zeta R5 64 GB,621.21,"4,16",9.706,Black / White,10.0,32.0,5,6400
OLOy Blade 32 GB,,"2,16",,White,10.667,32.0,5,6000
Crucial Ballistix MAX RGB 16 GB,,"2,8",,Black,8.636,19.0,4,4400
Kingston FURY 64 GB,,"2,32",,White,14.286,40.0,5,5600
G.Skill Ripjaws S5 48 GB,203.28,"2,24",4.235,Black,13.333,40.0,5,6000
Mushkin Enhanced Redline Stiletto 64 GB,,"2,32",,Black,8.889,16.0,4,3600
OLOy WarHawk RGB 8 GB,,"1,8",,Black / Silver,10.0,18.0,4,3600
TEAMGROUP Elite 32 GB,,"1,32",,Black,16.25,52.0,5,6400
Apacer Panther RGB 32 GB,,"2,16",,Silver / Black,14.615,38.0,5,5200
Silicon Power SP032GBLVU560FD2AD 32 GB,,"2,16",,Black,16.429,46.0,5,5600
Silicon Power SP064GBLVU560FD2AD 64 GB,187.23,"2,32",2.925,Black,16.429,46.0,5,5600
TEAMGROUP T-Force Vulcan 32 GB,,"2,16",,Black,9.333,28.0,5,6000
Lexar Ares RGB 32 GB,,"2,16",,Black,9.312,18.0,4,3866
Lexar Ares RGB 16 GB,,"2,8",,White,9.0,18.0,4,4000
GeIL EVO X II AMD 8 GB,,"1,8",,Black,13.333,16.0,4,2400
ADATA XPG GAMMIX D10 8 GB,,"1,8",,White,10.0,16.0,4,3200
OLOy OWL RGB 64 GB,,"2,32",,Black,10.0,16.0,4,3200
Silicon Power XPOWER Zenith Gaming 16 GB,,"1,16",,White,10.0,30.0,5,6000
Mushkin Redline Lumina 32 GB,,"2,16",,Black,9.375,30.0,5,6400
Mushkin Redline ST 32 GB,,"2,16",,Black,10.0,30.0,5,6000
Mushkin Redline ST 32 GB,,"2,16",,Black,9.412,32.0,5,6800
Acer Predator Pallas II 32 GB,,"2,16",,Black,10.303,34.0,5,6600
Acer Predator Vesta II RGB 32 GB,,"2,16",,Silver,10.667,32.0,5,6000
Acer Predator Hermes RGB 48 GB,,"2,24",,White,10.588,36.0,5,6800
V-Color TRA548G68D834Q 192 GB,1669.99,"4,48",8.698,White,10.0,34.0,5,6800
Kingston FURY Renegade 16 GB,105.98,"1,16",6.624,Silver / White,10.0,38.0,5,7600
Corsair WS 128 GB,942.99,"4,32",7.367,Black / Green,14.286,40.0,5,5600
Corsair WS 256 GB,1788.99,"8,32",,Black / Green,14.286,40.0,5,5600
Kingston FURY Renegade Pro 128 GB,1035.0,"4,32",8.086,Black,10.0,32.0,5,6400
Kingston FURY Renegade Pro 128 GB,1478.4,"8,16",11.55,Black,10.0,28.0,5,5600
Kingston FURY Renegade Pro 256 GB,1843.0,"8,32",7.199,Black,10.0,32.0,5,6400
Silicon Power XPOWER Storm RGB 32 GB,,"1,32",,White,9.444,34.0,5,7200
Kingston FURY Beast 32 GB,,"1,32",,White,10.0,32.0,5,6400
TEAMGROUP T-Force Vulcanα 64 GB,,"2,32",,Black,12.667,38.0,5,6000
Acer Predator Pallas II 48 GB,,"2,24",,Black,10.0,32.0,5,6400
Biwin Black Opal DW100 RGB 32 GB,,"2,16",,Black,9.444,34.0,5,7200
Mushkin Redline 64 GB,245.12,"2,32",3.83,,13.75,22.0,4,3200
Kingston FURY Impact 32 GB,70.0,"1,32",2.188,Black,12.5,20.0,4,3200
Kingston ValueRAM 32 GB,129.44,"1,32",4.045,,13.75,22.0,4,3200
Silicon Power SP016GBSFU240B22 16 GB,,"2,8",,,14.167,17.0,4,2400
Crucial CT2K16G4SFD8266 32 GB,85.0,"2,16",2.656,Green / Black,14.254,19.0,4,2666
Corsair ValueSelect 16 GB,68.98,"2,8",4.311,Black / Yellow,14.065,15.0,4,2133
Mushkin Redline 96 GB,239.99,"2,48",2.5,Black,16.429,46.0,5,5600
Silicon Power SP064GBLFU320X22 64 GB,,"2,32",,,13.75,22.0,4,3200
Kingston FURY Impact 8 GB,37.99,"1,8",4.749,Black,15.833,38.0,5,4800
Kingston FURY Impact 16 GB,54.23,"1,16",3.389,Black,15.833,38.0,5,4800
G.Skill Ripjaws 32 GB,,"2,16",,Black,14.065,15.0,4,2133
Mushkin Redline 16 GB,37.99,"2,8",2.374,,12.003,16.0,4,2666
G.Skill Trident Z RGB 32 GB,,"4,8",,,9.0,18.0,4,4000
G.Skill Ripjaws 32 GB,79.99,"2,16",2.5,Black / Silver,16.667,40.0,5,4800
Mushkin MES4S213FF8G18 8 GB,19.61,"1,8",2.451,,14.065,15.0,4,2133
Corsair Vengeance Performance 8 GB,43.98,"1,8",5.497,Black / Yellow,13.503,18.0,4,2666
Kingston Fury Renegade RGB 16 GB,,"1,16",,Black / Silver,10.0,16.0,4,3200
Mushkin Redline 16 GB,,"2,8",,White,10.0,16.0,4,3200
G.Skill Trident Z 32 GB,,"2,16",,White / Black,10.0,30.0,5,6000
G.Skill Ripjaws V 16 GB,164.95,"2,8",10.309,Blue,11.253,15.0,4,2666
Kingston KCP424SD8/16 16 GB,41.99,"1,16",2.624,Green / Black,14.167,17.0,4,2400
Kingston ValueRAM 16 GB,58.78,"1,16",3.674,Green / Black,14.167,17.0,4,2400
G.Skill Trident Z Neo 32 GB,92.64,"2,16",2.895,Silver / Black,10.667,16.0,4,3000
Silicon Power SP016GBSFU266F02 16 GB,,"1,16",,Black,14.254,19.0,4,2666
Mushkin Proline 32 GB,85.37,"1,32",2.668,,15.002,22.0,4,2933
G.Skill Ripjaws M5 RGB 64 GB,,"2,32",,White,16.429,46.0,5,5600
Biwin Black Opal DW100 RGB 64 GB,,"2,32",,Black,10.0,32.0,5,6400
G.Skill Trident Z 32 GB,,"2,16",,Red / Silver,10.0,16.0,4,3200
Kingston FURY 32 GB,,"4,8",,Black / Silver,12.5,15.0,4,2400
Kingston ValueRAM 16 GB,59.99,"1,16",3.749,Green,14.065,15.0,4,2133
G.Skill Trident Z RGB 16 GB,,"2,8",,Black,8.889,16.0,4,3600
G.Skill Trident Z Royal 16 GB,,"2,8",,Gold,7.826,18.0,4,4600
Corsair Dominator Platinum RGB 32 GB,,"4,8",,White,10.0,16.0,4,3200
G.Skill Ripjaws V 32 GB,,"4,8",,Black,7.778,14.0,4,3600
Kingston FURY Renegade 64 GB,,"2,32",,Black,11.253,15.0,4,2666
Kingston Server Premier 8 GB,69.99,"1,8",,,14.254,19.0,4,2666
Kingston Server Premier 8 GB,56.12,"1,8",7.015,,13.75,22.0,4,3200
Mushkin Redline 32 GB,143.66,"2,16",4.489,,11.592,17.0,4,2933
Mushkin Redline Lumina 16 GB,66.69,"2,8",4.168,Black,9.194,19.0,4,4133
ADATA XPG GAMMIX D10 32 GB,,"2,16",,Black,10.0,18.0,4,3600
Silicon Power SP032GBLVU560F22 32 GB,109.06,"2,16",3.408,Black,16.429,46.0,5,5600
Mushkin Redline Lumina 32 GB,,"2,16",,Black,10.0,28.0,5,5600
Corsair WS 64 GB,561.99,"4,16",8.781,Black,10.0,32.0,5,6400
TEAMGROUP T-Create Classic 64 GB,179.99,"2,32",2.812,Black,16.429,46.0,5,5600
V-Color TRA532G60S432Q 128 GB,863.99,"4,32",6.75,White,10.667,32.0,5,6000
Kingston Fury Renegade RGB 32 GB,188.91,"1,32",5.903,Silver / White,10.0,32.0,5,6400
Kingston FURY Renegade Pro 32 GB,230.11,"1,32",7.191,Black,10.0,32.0,5,6400
Kingston FURY Renegade Pro 32 GB,284.72,"1,32",8.898,Black,10.0,34.0,5,6800
G.Skill Ripjaws M5 RGB 32 GB,,"2,16",,Black,10.667,32.0,5,6000
TEAMGROUP Xtreem ARGB 48 GB,,"2,24",,White,9.474,36.0,5,7600
G.Skill Ripjaws 4 16 GB,,"4,4",,Black / Red,10.0,16.0,4,3200
TEAMGROUP Elite 8 GB,,"1,8",,Black / Green,14.065,15.0,4,2133
Corsair Vengeance LPX 32 GB,,"4,8",,Blue,11.253,15.0,4,2666
Corsair Dominator Platinum 32 GB,,"4,8",,Black / Silver,10.714,15.0,4,2800
Kingston KVR21N15/8 8 GB,,"1,8",,Black / Green,14.065,15.0,4,2133
Corsair Vengeance LPX 16 GB,,"4,4",,Black / White,9.375,15.0,4,3200
Kingston HyperX Fury 16 GB,,"4,4",,Black / Silver,13.127,14.0,4,2133
Kingston HyperX Fury 64 GB,,"8,8",,Black / Silver,13.127,14.0,4,2133
Kingston HyperX Fury 32 GB,,"4,8",,Black / Silver,11.253,15.0,4,2666
Corsair Vengeance LPX 32 GB,,"4,8",,Black / Yellow,14.065,15.0,4,2133
Corsair Vengeance LPX 8 GB,,"1,8",,Red,12.5,15.0,4,2400
Corsair Vengeance LPX 16 GB,,"4,4",,Black / Yellow,9.375,15.0,4,3200
PNY Anarchy 16 GB,,"2,8",,Black / Blue,14.065,15.0,4,2133
G.Skill Ripjaws V 32 GB,,"4,8",,Black / Red,14.065,15.0,4,2133
Corsair Dominator Platinum 16 GB,,"2,8",,Black / Silver,11.253,15.0,4,2666
G.Skill Ripjaws V 16 GB,,"4,4",,Black / Red,12.5,15.0,4,2400
G.Skill Ripjaws V 16 GB,,"4,4",,Black / Red,10.0,15.0,4,3000
Crucial Ballistix Tactical 16 GB,,"2,8",,Silver,12.003,16.0,4,2666
G.Skill Ripjaws V 32 GB,,"2,16",,Red,10.714,15.0,4,2800
Corsair Dominator Platinum 64 GB,,"4,16",,Black / Silver,10.714,15.0,4,2800
G.Skill Ripjaws V 32 GB,,"4,8",,Black,9.412,16.0,4,3400
Kingston Savage 128 GB,,"8,16",,Black / Silver,11.253,15.0,4,2666
Corsair Dominator Platinum 32 GB,,"4,8",,Black / Silver,9.375,15.0,4,3200
G.Skill Ripjaws V 16 GB,,"2,8",,Silver,11.253,15.0,4,2666
G.Skill Ripjaws V 16 GB,,"2,8",,Silver,10.714,15.0,4,2800
Corsair Dominator Platinum 16 GB,,"4,4",,Black / Silver,9.375,15.0,4,3200
G.Skill Trident Z 32 GB,,"4,8",,Red / Silver,9.333,14.0,4,3000
G.Skill Ripjaws V 16 GB,,"2,8",,Black,9.375,15.0,4,3200
G.Skill Ripjaws V 32 GB,,"2,16",,Black,9.375,15.0,4,3200
G.Skill Ripjaws V 64 GB,,"4,16",,Black,9.375,15.0,4,3200
G.Skill Ripjaws V 32 GB,,"2,16",,Red,9.333,14.0,4,3000
G.Skill Ripjaws V 16 GB,,"2,8",,Red,9.375,15.0,4,3200
Crucial Ballistix Sport LT 32 GB,,"4,8",,White / Gray,13.333,16.0,4,2400
G.Skill Aegis 32 GB,,"4,8",,Black / Red,12.5,15.0,4,2400
Corsair Dominator Platinum 32 GB,,"4,8",,Black / Silver,14.065,15.0,4,2133
Kingston ValueRAM 8 GB,,"1,8",,Black / Green,14.065,15.0,4,2133
Corsair Vengeance LED 32 GB,,"4,8",,Black / Red,10.0,15.0,4,3000
Corsair Vengeance LED 32 GB,,"4,8",,Black / Red,10.0,16.0,4,3200
G.Skill Trident Z 16 GB,,"2,8",,Black / White,8.75,14.0,4,3200
G.Skill Trident Z 32 GB,,"2,16",,Silver / Black,8.75,14.0,4,3200
G.Skill Trident Z 32 GB,,"2,16",,Black / White,8.75,14.0,4,3200
Kingston ValueRAM 32 GB,,"4,8",,Green,14.167,17.0,4,2400
Corsair Vengeance LED 16 GB,,"2,8",,Black / Blue,10.0,15.0,4,3000
G.Skill Trident Z RGB 32 GB,,"4,8",,Black,10.0,15.0,4,3000
G.Skill Trident Z RGB 16 GB,,"2,8",,Black,9.312,18.0,4,3866
G.Skill FORTIS 32 GB,,"2,16",,Black / Red,12.5,15.0,4,2400
G.Skill Flare X 16 GB,,"2,8",,Black,14.065,15.0,4,2133
Kingston Predator 16 GB,,"2,8",,Black / Silver,9.444,17.0,4,3600
Kingston Predator 64 GB,,"4,16",,Black,10.0,12.0,4,2400
TEAMGROUP Vulcan 16 GB,,"2,8",,Black / Gray,11.253,15.0,4,2666
TEAMGROUP Vulcan 32 GB,,"2,16",,Black / Gray,12.5,15.0,4,2400
TEAMGROUP Vulcan 32 GB,,"2,16",,Black / Gray,10.667,16.0,4,3000
Apacer Commando 32 GB,,"2,16",,Black / Red,13.333,16.0,4,2400
Apacer Commando 16 GB,,"2,8",,Black / Red,12.003,16.0,4,2666
Apacer Commando 32 GB,,"2,16",,Black / Red,12.003,16.0,4,2666
GeIL SUPER LUCE RGB SYNC 16 GB,,"2,8",,Black,13.333,16.0,4,2400
GeIL SUPER LUCE RGB SYNC 16 GB,,"2,8",,,10.667,16.0,4,3000
Patriot Signature Line 16 GB,,"2,8",,,14.167,17.0,4,2400
Corsair Vengeance LPX 32 GB,,"4,8",,,9.312,18.0,4,3866
Crucial Sport LT 8 GB,,"1,8",,White / Silver,12.003,16.0,4,2666
TEAMGROUP T-Force Delta RGB 8 GB,,"1,8",,White,11.253,15.0,4,2666
GeIL Super Luce 16 GB,,"2,8",,White,10.0,16.0,4,3200
Avexir Blitz 16 GB,,"2,8",,Black / Red,10.0,16.0,4,3200
Corsair Vengeance LPX 16 GB,,"2,8",,Red / Black,9.5,19.0,4,4000
Corsair Vengeance RGB 16 GB,,"2,8",,Black,9.233,16.0,4,3466
G.Skill Sniper X 32 GB,101.49,"2,16",3.172,Black / Camo,14.167,17.0,4,2400
G.Skill Flare X 64 GB,,"4,16",,Black,10.91,16.0,4,2933
Crucial Ballistix Elite 16 GB,,"2,8",,Black,9.375,15.0,4,3200
G.Skill Trident Z 64 GB,,"4,16",,Silver / Red,9.697,16.0,4,3300
ADATA XPG GAMMIX D10 32 GB,,"2,16",,Red / Silver,12.003,16.0,4,2666
Corsair Vengeance RGB 32 GB,,"4,8",,White,10.667,16.0,4,3000
TEAMGROUP T-Force Night Hawk 16 GB,,"2,8",,Black,10.0,18.0,4,3600
TEAMGROUP T-Force Night Hawk RGB 16 GB,,"2,8",,White,9.0,18.0,4,4000
TEAMGROUP T-Force Vulcan 64 GB,,"4,16",,Red / Black,10.0,16.0,4,3200
Kingston HyperX Fury 16 GB,,"1,16",,White / Silver,13.127,14.0,4,2133
TEAMGROUP T-Force Vulcan 32 GB,,"4,8",,Silver / Gray,10.667,16.0,4,3000
Patriot Viper Elite 16 GB,,"2,8",,Silver / Red,12.5,15.0,4,2400
G.Skill Sniper X 16 GB,393.17,"2,8",24.573,Camo / Black,9.412,16.0,4,3400
G.Skill Trident Z RGB 16 GB,,"2,8",,Black,13.503,18.0,4,2666
G.Skill Ripjaws V 16 GB,,"2,8",,Red / Black,14.254,19.0,4,2666
Kingston HyperX Fury 8 GB,,"1,8",,White / Silver,11.25,18.0,4,3200
Corsair Vengeance LPX 16 GB,,"2,8",,Black / Yellow,8.636,19.0,4,4400
ADATA XPG GAMMIX D10 64 GB,,"4,16",,Black / White,12.003,16.0,4,2666
ADATA XPG GAMMIX D10 16 GB,,"1,16",,Black / White,12.003,16.0,4,2666
ADATA XPG GAMMIX D10 8 GB,,"1,8",,Black / White,12.003,16.0,4,2666
ADATA XPG GAMMIX D10 32 GB,,"2,16",,Black / White,10.667,16.0,4,3000
ADATA XPG GAMMIX D10 8 GB,,"1,8",,Black / White,10.667,16.0,4,3000
Patriot Viper Venom RGB 16 GB,,"2,8",,Black / Silver,11.253,15.0,4,2666
Patriot Viper Venom RGB 16 GB,,"2,8",,White / Black,10.0,15.0,4,3000
Corsair Vengeance LPX 32 GB,,"4,8",,Black / Yellow,10.91,16.0,4,2933
Corsair Vengeance LPX 32 GB,,"2,16",,Black / Yellow,9.601,16.0,4,3333
Corsair Vengeance LPX 64 GB,,"4,16",,Black / Yellow,10.0,16.0,4,3200
Corsair Vengeance RGB 16 GB,,"2,8",,Black,8.261,19.0,4,4600
Crucial Ballistix Sport AT 32 GB,,"2,16",,Silver / Black,12.003,16.0,4,2666
Corsair Vengeance RGB Pro 64 GB,,"4,16",,Black,10.0,15.0,4,3000
Corsair Vengeance RGB Pro 64 GB,398.0,"4,16",6.219,Black,10.0,18.0,4,3600
Corsair Vengeance RGB Pro 32 GB,,"4,8",,Black,9.5,19.0,4,4000
TEAMGROUP T-Force Xtreem 16 GB,,"2,8",,Black / White,8.71,18.0,4,4133
Crucial Ballistix Sport LT 32 GB,,"2,16",,Silver / Gray,10.667,16.0,4,3000
TEAMGROUP XCalibur Phantom Gaming RGB 16 GB,,"2,8",,Black,10.0,16.0,4,3200
Crucial Ballistix Sport LT 32 GB,,"4,8",,Red / Black,10.0,15.0,4,3000
Crucial Ballistix Sport LT 16 GB,,"1,16",,White / Silver,10.0,16.0,4,3200
Corsair Vengeance LPX 32 GB,,"4,8",,Black / Yellow,8.889,16.0,4,3600
Crucial Ballistix Sport LT 8 GB,,"1,8",,White / Silver,10.0,15.0,4,3000
Corsair Dominator Platinum RGB 32 GB,,"4,8",,Black,8.889,16.0,4,3600
G.Skill Trident Z Royal 32 GB,,"2,16",,Silver,8.75,14.0,4,3200
G.Skill Ripjaws V 16 GB,,"2,8",,Red,10.0,16.0,4,3200
Kingston KSM24RS8/8MEI 8 GB,48.23,"1,8",6.029,Green / Black,14.167,17.0,4,2400
OLOy MD4U083618IASA 8 GB,,"1,8",,White / Gray,10.0,18.0,4,3600
OLOy MD4U082619BBSA 8 GB,,"1,8",,Red / Black,14.254,19.0,4,2666
G.Skill Flare X 32 GB,,"2,16",,Black,9.547,14.0,4,2933
TEAMGROUP T-Force Xtreem 16 GB,,"2,8",,Black / White,8.372,18.0,4,4300
Corsair Dominator Platinum RGB 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3800 (PC4 30400) Desktop Memory Model CMT128GX4M8X3800C19 128 GB,,"8,16",,Black,10.0,19.0,4,3800
Kingston KSM26ES8/8ME 8 GB,,"1,8",,Green,14.254,19.0,4,2666
Corsair Dominator Platinum RGB 64 GB,,"4,16",,Black,8.889,16.0,4,3600
G.Skill Trident Z Neo 32 GB,,"4,8",,Silver / Black,10.0,16.0,4,3200
OLOy WarHawk RGB 16 GB,,"2,8",,Red / White,10.0,16.0,4,3200
OLOy MD4U083016BFDA 16 GB,,"2,8",,Red,10.667,16.0,4,3000
OLOy MD4U082616BGDA 16 GB,,"2,8",,Black,12.003,16.0,4,2666
Crucial Ballistix Elite 16 GB,,"2,8",,Black,9.0,18.0,4,4000
Corsair Vengeance LPX 16 GB,,"2,8",,Black / Yellow,7.501,16.0,4,4266
Corsair Vengeance RGB Pro 32 GB,,"4,8",,Black,9.0,18.0,4,4000
Kingston HyperX Fury RGB 16 GB,,"1,16",,Black,12.003,16.0,4,2666
Kingston HyperX Fury RGB 16 GB,,"1,16",,Black,9.233,16.0,4,3466
Corsair Vengeance LPX 16 GB,,"2,8",,Black / Yellow,7.5,18.0,4,4800
TEAMGROUP T-Force Dark Z 16 GB,,"2,8",,Red / Black,10.0,16.0,4,3200
G.Skill Trident Z Royal 32 GB,,"2,16",,Silver,8.889,16.0,4,3600
Kingston HyperX Fury 64 GB,,"4,16",,Black,10.0,16.0,4,3200
Corsair Dominator Platinum RGB 64 GB,,"4,16",,Black,10.0,16.0,4,3200
G.Skill Trident Z Royal 32 GB,,"4,8",,Silver,9.0,18.0,4,4000
TEAMGROUP T-Force Dark Za 32 GB,,"2,16",,Black / Silver,9.0,18.0,4,4000
ADATA XPG GAMMIX D10 16 GB,,"2,8",,Black / Silver,10.0,16.0,4,3200
Thermaltake TOUGHRAM 16 GB,125.62,"2,8",7.851,Black / Silver,10.0,18.0,4,3600
Thermaltake TOUGHRAM 16 GB,199.99,"2,8",12.499,White / Silver,8.636,19.0,4,4400
Thermaltake TOUGHRAM RGB 16 GB,,"2,8",,Black / Silver,10.0,16.0,4,3200
