item_name,category_name,item_price_in_php,stocks
"FSP Vita GM 850watts PSU black color, gold, full modular, ATX3.1 PCIE5.1",Psu,6999.0,3
"FSP Vita GM 1000watts PSU black color, gold, full modular, ATX3.1 PCIE5.1",Psu,7799.0,1
"FSP Vita GM 850watts PSU white color, gold, full modular, ATX3.1 PCIE5.1",Psu,6999.0,0
"FSP Vita GM 1000watts PSU white color, gold, full modular, ATX3.1 PCIE5.1",Psu,7799.0,0
"Phanteks AMP GH, 750watts PSU black color, gold, full modular, ATX 3.1 PCIE5.1, pn: PH-P750GH_BK01_US",Psu,4799.0,0
"Phanteks AMP GH, 750watts PSU white color, gold, full modular, ATX 3.1 PCIE5.1, pn: PH-P750GH_WT01_US",Psu,5250.0,0
"Phanteks AMP GH, 850watts PSU black color, gold, full modular, ATX 3.1 PCIE5.1, pn: PH-P850GH_BK01_US",Psu,5699.0,0
"Phanteks AMP GH, 850watts PSU white color, gold, full modular, ATX 3.1 PCIE5.1, pn: PH-P850GH_WT01_US",Psu,6150.0,0
"Phanteks AMP GH, 1000watts PSU black color, platinum, full modular, ATX 3.1 PCIE5.1, pn: PH-P1000GH_BK01_US",Psu,7099.0,0
"Phanteks AMP GH, 1000watts PSU white color, platinum, full modular, ATX 3.1 PCIE5.1, pn: PH-P1000GH_WT01_US",Psu,7599.0,0
"Corsair RM850x Shift, 850watts PSU black color, gold, full modular, ATX3.0 PCIE5, pn: CP-9020252",Psu,9399.0,3
"Corsair RM1000x Shift, 1000watts PSU black color, gold, full modular, ATX3.0 PCIE5, pn: CP-9020253",Psu,12399.0,1
"Corsair RM750, 750watts PSU white color, gold, full modular, pn: CP-9020231",Psu,7899.0,0
"Corsair RM850, 850watts PSU white color, gold, full modular, pn: CP-9020232",Psu,7999.0,3
"Corsair RM850x Shift, 850watts PSU white color, gold, full modular, ATX3.0 PCIE5, pn: CP-9020274",Psu,8825.0,0
"Corsair RM1000x Shift, 1000watts PSU white color, gold, full modular, ATX3.0 PCIE5, pn: CP-9020275",Psu,11399.0,3
"Corsair RM1200x Shift, 1200watts PSU white color, gold, full modular, ATX3.0 PCIE5, pn: CP-9020276",Psu,12999.0,4
"Corsair RM850x, 850watts PSU black color, cybenetics gold, full modular, ATX3.1 PCIE5.1, pn: CP-9020270",Psu,8099.0,0
"Corsair RM1000x, 1000watts PSU black color, cybenetics gold, full modular, ATX3.1 PCIE5.1, pn: CP-9020271",Psu,10500.0,0
"Lian Li 850watts PSU white color, SFX, gold, modular, pn: SP850-W",Psu,7480.0,1
"Lian Li Edge 850watts PSU black color, platinum, full modular, ATX3.1 PCIE5.1, L-shape for dual chamber, pn: EG0850 BLACK",Psu,7380.0,1
